widen	（使）变宽	 [ˈwaɪdn] 
wink	使眼色;闪烁	 [wɪŋk] 
bloodshot	（眼睛）充血的	 [ˈblʌdʃɒt] 
blurry	模糊的;污脏的	 [ˈblɜ:ri] 
itchy	（使）发痒的;渴望旅行（或搬家、换工作等）	 [ˈɪtʃi] 
inflamed	发炎的，红肿的	 [ɪnˈfleɪmd]
lancinating	像枪刺般的	 ['lænsɪneɪtɪŋ]  
swollen	膨胀的;肿起的;涨满的	 [ˈswəʊlən] 
watery	水分多的	 [ˈwɔ:təri] 
cornea	眼角膜	 [ˈkɔ:niə]
optic	光学的;视觉的;镜片	 [ˈɒptɪk] 
nerve	神经;勇气;[植] 叶脉	 [nɜ:v] 
pupil	学生;[解]瞳孔;未成年人;[法]被监护人	 [ˈpju:pl] 
retina	视网膜	 [ˈretɪnə] 
lenses	透镜;眼睛中的水晶体	 [[lenz]] 
stereoscope	立体镜，立体照相镜	 ['sterɪəskəʊp] 
cavity	洞;蛀牙	 [ˈkævəti] 
brace	支撑;系紧;准备;振作起来	 [breɪs] 
denture	（一副）假牙	 ['dentʃə] 
interdental	牙齿之间的，舌头放在上下牙齿间发音的	 [ˌɪntɜ:'dentəl] 
canine	犬的;犬牙	 [ˈkeɪnaɪn] 
molar	臼齿的;磨碎的;质量的	 [ˈməʊlə(r)]  
mouthwash	漱口剂	 [ˈmaʊθwɒʃ] 
periodontal	牙齿周围的	[ˌperiəˈdɒntl] 
crown	王冠;（某物的）顶部;使圆满完成	 [kraʊn] 
dentin	象牙质（的东西），牙本质	['dentɪn]
dentition	齿系 （齿列、牙列等）	 [denˈtɪʃn] 
enamel	在…涂瓷漆;指甲油	 [ɪˈnæml] 
gums	牙龈;树胶	 ['ɡʌmz] 
pulp	牙髓;果肉;纸浆	 [pʌlp] 
registry	登记	 [ˈredʒɪstri] 
prohibit	禁止	 [prəˈhɪbɪt] 
condom	避孕套	 [ˈkɒndɒm] 
tonic	滋补品;<音>主音;<语>浊音	 [ˈtɒnɪk] 
ointment	药膏	 [ˈɔɪntmənt] 
pregnancy	怀孕;丰富;意义深长	 [ˈpregnənsi] 
strip	剥光;长条;（足球队员的）运动服	 [strɪp] 
tablet	药片;碑;便笺簿;小块	 [ˈtæblət] 
antibiotic	抗生素	 [ˌæntibaɪˈɒtɪk] 
contraceptive	避孕的	 [ˌkɒntrəˈseptɪv] 
pill	药丸;投票反对;抢劫	 [pɪl] 
gastric	胃的	 [ˈgæstrɪk] 
laxative	泻药	 [ˈlæksətɪv] 
bee	蜜蜂;（集工作、竞赛、娱乐为一体的）聚会	 [bi:] 
propolis	蜂胶	 ['prɒpəlɪs] 
calcium	<化>钙	 [ˈkælsiəm] 
glucosamine	氨基葡（萄）糖	 [glu:kəʊ'sæmi:n]  
vitamin	维生素	[ˈvɪtəmɪn]
coil	卷成一圈	 [kɔɪl] 
comb	梳子;鸡冠状的东西;蜂窝状的东西;涌起	 [kəʊm] 
dye	染色	 [daɪ] 
perm	烫发	 [pɜ:m] 
straighten	变直;整理;使…好转	 [ˈstreɪtn] 
bonnet	给…戴上帽子，给…装上罩	 [ˈbɒnɪt] 
hairdryer	吹风机	 [ˈheədraɪə(r)]  
curling	冰壶	 [ˈkɜ:lɪŋ] 
dandruff	头皮屑	 [ˈdændrʌf] 
ionic	离子的	 [aɪˈɒnɪk] 
trimmer	（树丛、花草、树篱的）修剪机 	 [ˈtrɪmə(r)] 
coiffeur	（为女子做头发的）理发师	 [kwɑ:'fɜ:] 
coiffeuse	（为女子做头发的）女理发师	[kwɑ:'fɜ:z]
hairdresser	理发师	 [ˈheədresə(r)] 
clay	黏土	 [kleɪ] 
hairspray	发胶	 [ˈheəspreɪ] 
diffuse	散开的;冗长的;	 [dɪˈfju:s] 
massage	按摩	 [ˈmæsɑ:ʒ] 
cosmetic	化妆品;装饰品	 [kɒzˈmetɪk] 
crystal	水晶;透明的	 [ˈkrɪstl] 
essential	必要的;基本的	[ɪˈsenʃl] 
hairpin	发夹	 [ˈheəpɪn] 
pumice	浮石;磨光	 [ˈpʌmɪs] 
callus	老茧	 [ˈkæləs]  
scented	有香味的	 [ˈsentɪd] 
wig	假发;法官帽;斥责	 [wɪg] 
aroma	芳香;气派	 [əˈrəʊmə] 
therapist	治疗专家	 [ˈθerəpɪst]
cosmetologist	美容师	 [ˌkɒzmɪ'tɒlədʒɪst] 
manicurist	美甲师	 [ˈmænɪkjʊərɪst]  
aromatherapy	芳香疗法	 [əˌrəʊməˈθerəpi] 
exfoliation	脱落物	
pedicure	修脚	 [ˈpedɪkjʊə(r)] 
horrible	可怕的	 [ˈhɒrəbl] 
inspirational	鼓舞人心的;给予灵感的	 [ˌɪnspəˈreɪʃənl]  
chick	小鸡;少妇;胆小的;雅致的	 [tʃɪk] 
horror	恐怖	 [ˈhɒrə(r)] 
tragedy	悲剧	 [ˈtrædʒədi] 
concession	让步;（尤指由政府或雇主给予的）特许权;租借地	 [kənˈseʃn] 
stub	树桩;铅笔头，烟蒂;票根	 [stʌb]
stunt	噱头;特技;发育不良的动植物	 [stʌnt] 
evacuation	撤离	 [ɪˌvækjʊ'eɪʃn] 
restricted	有受限制的;保密的	 [rɪˈstrɪktɪd] 
audio	声音的	 [ˈɔ:diəʊ]  
multimedia	多媒体的	 [ˌmʌltiˈmi:diə]  
bronze	青铜	 [brɒnz] 
colossus	巨人;大国;大企业	 [kəˈlɒsəs] 
curio	小件珍奇物品	 [ˈkjʊəriəʊ]  
explanatory	解释的	 [ɪkˈsplænətri] 
mummy	木乃伊;妈妈;干尸;干瘪的人	 [ˈmʌmi]  
specimen	样品	 [ˈspesɪmən] 
antiquarian	古文物研究者	 [ˌæntɪˈkweəriən]  
curator	（图书馆等的）馆长;监护人	 [kjʊəˈreɪtə(r)] 
admire	赞赏	 [ədˈmaɪə(r)] 
criticize	批评;评论	 [ˈkrɪtɪsaɪz] 
collage	拼贴	 [ˈkɒlɑ:ʒ] 
porcelain	瓷器，易碎的	 [ˈpɔ:səlɪn] 
pottery	陶器	 [ˈpɒtəri] 
carving	雕刻品	 [ˈkɑ:vɪŋ] 
cubism	立体派	 ['kju:bɪzəm] 
fauvism	野兽派	 ['fəʊvɪzəm] 
impressionism	印象派	 [ɪm'preʃənɪzəm]  
realism	现实主义	 [ˈri:əlɪzəm]  
surrealism	超现实主义	 [səˈri:əlɪzəm] 
colossal	巨大的	 [kəˈlɒsl] 
vivid	生动的	 [ˈvɪvɪd] 
acquire	获得	 [əˈkwaɪə(r)] 
refract	<物>（使）折射	 [rɪˈfrækt] 
acoustics	声学	 [əˈku:stɪks] 
atmospheric	大气的	 [ˌætməsˈferɪk] 
botany	植物学;精纺毛纱;细羊毛	 [ˈbɒtəni]
electronics	电子学,电子流行音乐	 [ɪˌlekˈtrɒnɪks] 
kinetics	动力学	 [kɪ'netɪks] 
mechanics	力学;机械学	 [mɪ'kænɪks] 
optics	光学	 [ˈɒptɪks] 
thermal	热的	 [ˈθɜ:ml] 
physics	物理学	 [ˈfɪzɪks] 
telescope	望远镜;（使某物）叠缩	 [ˈtelɪskəʊp] 
ivory	象牙	 [ˈaɪvəri] 
mineral	矿物	 [ˈmɪnərəl] 
circulation	血液循环;流通;发行量;（某段时间的）社交活动	 [ˌsɜ:kjəˈleɪʃn] 
periodical	期刊;周期的	 [ˌpɪəriˈɒdɪkl]
encyclopedia	百科全书	 [ɪnˌsaɪklə'pi:dɪə] 
postpone	延缓;把…放在次要地位	 [pəˈspəʊn] 
reissue	重新发行	 [ˌri:ˈɪʃu:]  
demagnetizer	去磁器	 [di:'mæɡnɪtaɪzər]  
catalog	目录	 ['kætəlɔ:g] 
crash	崩溃;暴跌;睡觉;应急的	[kræʃ] 
idle	空闲的;虚度	 [ˈaɪdl] 
indulge	纵容	 [ɪnˈdʌldʒ] 
lag	落后;给…加上外套;把…关进牢里	 [læg] 
surf	冲浪;（互联网上）冲浪	 [sɜ:f] 
mainframe	（大型电脑的）主机	 [ˈmeɪnfreɪm] 
dropout	辍学者	 [ˈdrɒpaʊt] 
browse	浏览;吃草	 [braʊz] 
forum	论坛;法庭	 [ˈfɔ:rəm] 
nonprofit	非营利的	 [ˌnɒn'prɒfɪt]
hacker	（电脑） 黑客;计算机迷	 [ˈhækə(r)] 
domain	领域;领土;[计]域名	 [dəˈmeɪn] 
hyperlink	超链接	 [ˈhaɪpəlɪŋk] 
portal	入口	 [ˈpɔ:tl] 
embed	把…嵌入	 [ɪm'bed] 
archive	档案文件	 [ˈɑ:kaɪv] 
fancy	设想;爱好;（构思者）奇特的;昂贵的	 [ˈfænsi] 
uninspired	无想像力的，无灵感的，枯燥的	 [ˌʌnɪnˈspaɪəd]  
guestbook	留言本	
verification	证实	 [ˌverɪfɪ'keɪʃn]  
attach	附上;（有时不受欢迎或未受邀请而）参加;把…归因于	[əˈtætʃ] 
categorize	把…归类	 [ˈkætəgəraɪz] 
compose	构成;调解;创作（乐曲、诗歌等）	 [kəmˈpəʊz] 
carbon	碳;（一张）复写纸	 [ˈkɑ:bən]  
colleague	同事	 [ˈkɒli:g] 
customer	顾客	 [ˈkʌstəmə(r)] 
recipient	接受者;容器	 [rɪˈsɪpiənt] 
inbox	收信信箱	 [ˈɪnbɒks] 
spam	垃圾邮件;香火腿;午餐肉	 [spæm] 
trash	垃圾;断枝;拆毁	 [træʃ] 
applaud	夸赞，鼓掌	 [əˈplɔ:d] 
viola	中提琴	[viˈəʊlə] 
score	得分;20个	 [skɔ:(r)] 
revolving	循环的;旋转的	 [rɪˈvɒlvɪŋ] 
illumination	照明;阐明	 [ɪˌlu:mɪˈneɪʃn] 
alto	女低音	 [ˈæltəʊ] 
soprano	女高音	 [səˈprɑ:nəʊ] 
tenor	男高音	 [ˈtenə(r)] 
mezzanine	（尤指介于一层与二层之间的）中层楼，（戏院中的）包厢	 [ˈmezəni:n]  
proscenium	舞台	 [prəˈsi:niəm]  
bounce	跳，反弹;急促地动;退票	 [baʊns] 
choreograph	编舞	 [ˈkɒriəgrɑ:f] 
glide	滑行;消逝	 [glaɪd] 
usher	引座员	 [ˈʌʃə(r)]
spotting	测定点位	 ['spɒtɪŋ] 
incredible	难以置信的	 [ɪnˈkredəbl] 
spectacular	壮观的	 [spekˈtækjələ(r)] 
encore	再来一个！	 [ˈɒŋkɔ:(r)] 
bassist	低音歌手，低音乐器的演奏者	 [ˈbeɪsɪst] 
guitarist	吉他弹奏者	 [gɪˈtɑ:rɪst] 
choir	教堂的唱诗班	 [ˈkwaɪə(r)] 
greenroom	演员休息室	 ['gri:nrʊm] 
venture	冒险	 [ˈventʃə(r)] 
wager	赌金;担保	 [ˈweɪdʒə(r)] 
blackjack	以棒打;胁迫;扑克牌的二十一点	 [ˈblækdʒæk] 
crap	掷骰子;拉屎;〈俚〉休息	 [kræp] 
poker	扑克;烙制	 [ˈpəʊkə(r)] 
tournament	锦标赛	 [ˈtʊənəmənt]  
roulette	轮盘赌	 [ru:ˈlet] 
concert	音乐会;协调一致行动	 [ˈkɒnsət] 
jackpot	头奖	[ˈdʒækpɒt] 
neon	霓虹灯	 [ˈni:ɒn] 
dealer	经销商;庄家	 [ˈdi:lə(r)] 
accompany	陪伴;附加;为…伴奏	 [əˈkʌmpəni] 
buffet	自助餐;火车饮食柜台;车站快餐部;将…推来搡去	 [ˈbʊfeɪ] 
hallway	走廊	 [ˈhɔ:lweɪ] 
lobby	休息室;大厅;对…进行游说	 [ˈlɒbi] 
buddy	好友	 [ˈbʌdi] 
companion	同伴;（用于书名）指南	 [kəmˈpæniən] 
drunken	酒醉的	 [ˈdrʌŋkən] 
disco	迪斯科舞厅	 [ˈdɪskəʊ] 
bucket	水桶	 [ˈbʌkɪt] 
accost	跟…搭讪;（乞丐等）上前向…乞讨	 [əˈkɒst] 
carouse	狂饮的宴会	 [kəˈraʊz] 
chill	（使）变冷	 [tʃɪl] 
groove	沟;极其满意	 [gru:v] 
stagger	蹒跚;动摇;犹豫	 [ˈstægə(r)] 
uncork	拔去塞子	 [ˌʌnˈkɔ:k] 
stein	陶质（或玻璃）啤酒杯	 [staɪn] 
pool	水池;合伙经营;采（煤等）	 [pu:l] 
alcoholic	酒精的	 [ˌælkəˈhɒlɪk] 
bartender	酒保	 [ˈbɑ:tendə(r)]
cocktail	鸡尾酒;混合物;餐前开胃菜;（女服）在半正式场合穿的	 [ˈkɒkteɪl] 
romance	恋爱;爱情小说	 [rəʊˈmæns] 
thriller	恐怖小说;（电影）惊悚片	 [ˈθrɪlə(r)] 
award	奖品;（仲裁人、公断人的）裁定	 [əˈwɔ:d] 
cliche	陈词滥调	 ['kli:ʃeɪ] 
rated	定价的	 ['reɪtɪd] 
facility	设备;能力	 [fəˈsɪləti] 
alternative	替代的	 [ɔ:lˈtɜ:nətɪv] 
ballad	民谣	 [ˈbæləd] 
blues	蓝调;忧郁;	 [blu:z] 
folk	家属,民族,民间音乐,民间的	 [fəʊk] 
hip	臀部;屋脊;时髦的;使知晓	 [hɪp] 
gramophone	留声机	 [ˈgræməfəʊn] 
audition	听力;让…试唱	 [ɔ:ˈdɪʃn] 
concierge	看门人	 [ˈkɒnsieəʒ] 
reception	接待处	 [rɪˈsepʃn] 
bellhop	做杂役的男侍者	 [ˈbelhɒp] 
registration	登记，注册	 [ˌredʒɪˈstreɪʃn] 
balcony	阳台;包厢	 [ˈbælkəni] 
bathrobe	浴袍	 [ˈbɑ:θrəʊb] 
adequate	足够的	 [ˈædɪkwət] 
comfy	舒服的	 [ˈkʌmfi] 
suite	（房间，器具等）一套	 [swi:t]  
triple	三倍的，三方的	 [ˈtrɪpl] 
pajamas	睡衣裤	 [pə'dʒɑ:məz] 
toiletry	化妆品	 ['tɔɪlɪtrɪ] 
garment	服装	 [ˈgɑ:mənt] 
interlining	夹层	 [ˌɪntə'laɪnɪŋ] 
duffel	露营用具	 ['dʌfəl] 
dine	进餐	 [daɪn] 
dorm	宿舍	 [dɔ:m]  
linen	亚麻布;家庭日用织品	 [ˈlɪnɪn] 
unisex	（指服饰等）不分男女的	 [ˈju:nɪseks] 
budget	预算	 [ˈbʌdʒɪt] 
staff	职员的	 [stɑ:f] 
rental	租费	 [ˈrentl] 
transportation	运输	 [ˌtrænspɔ:ˈteɪʃn] 
herbivore	食草动物	 [ˈhɜ:bɪvɔ:(r)] 
camel	骆驼	 [ˈkæml] 
deer	鹿	 [dɪə(r)] 
hippo	河马	 [ˈhɪpəʊ] 
kangaroo	袋鼠	 [ˌkæŋgəˈru:] 
koala	考拉	 [kəʊˈɑ:lə]  
rhino	犀牛	 [ˈraɪnəʊ] 
carnivore	食肉动物，食虫植物	 [ˈkɑ:nɪvɔ:(r)] 
cheetah	非洲猎豹	 [ˈtʃi:tə] 
coyote	草原狼	 [kaɪˈəʊti] 
jaguar	美洲虎	 [ˈdʒægjuə(r)] 
leopard	豹	 [ˈlepəd]  
raccoon	浣熊	 [rəˈku:n]
skunk	臭鼬	 [skʌŋk] 
weasel	鼬鼠，黄鼠狼;狡猾的人;躲闪（承诺、责任等）	 [ˈwi:zl] 
veterinarian	兽医	 [ˌvetərɪˈneəriən] 
entrance	入口;使入迷	 [ˈentrəns] 
amphibian	两栖动物;两栖（类）的;具有双重性格的	 [æmˈfɪbiən] 
otter	（水）獭	 [ˈɒtə(r)] 
nocturnal	夜间的	 [nɒkˈtɜ:nl] 
penguin	企鹅	 [ˈpeŋgwɪn] 
reptile	爬行动物;卑鄙的人	 [ˈreptaɪl] 
chameleon	变色龙	[kəˈmi:liən]  
crocodile	鳄鱼	 [ˈkrɒkədaɪl]  
cobra	眼镜蛇	 [ˈkəʊbrə] 
lizard	蜥蜴	 [ˈlɪzəd] 
viper	毒蛇;阴险恶毒的人	 [ˈvaɪpə(r)] 
ostrich	鸵鸟;逃避现实的人	 [ˈɒstrɪtʃ] 
peacock	孔雀;爱虚荣的人	 [ˈpi:kɒk] 
insect	昆虫;卑鄙的人	 [ˈɪnsekt] 
beetle	甲壳虫;大槌	 [ˈbi:tl] 
cicada	蝉	 [sɪˈkɑ:də] 
cricket	蟋蟀	 [ˈkrɪkɪt] 
dragonfly	蜻蜓	 [ˈdrægənflaɪ] 
ladybug	瓢虫	 ['leɪdɪbʌɡ] 
longhorn	长角牛，音乐探测器	 [ˈlɔŋhɔ:n]  
mantis	螳螂	 [ˈmæntɪs] 
scorpion	蝎子	 [ˈskɔ:piən] 
stag	成年牡鹿;阉过的雄畜[牛，猪];全是男人（集会等）的	 [stæg] 
fierce	凶猛的	[fɪəs]
rare	罕见的	 [reə(r)] 
tame	驯服的;平淡的	 [teɪm] 
toxic	有毒的	 [ˈtɒksɪk] 
regulate	调整	 [ˈregjuleɪt] 
caterpillar	毛虫;履带	 [ˈkætəpɪlə(r)] 
earthworm	蚯蚓	 [ˈɜ:θwɜ:m] 
pond	池塘	 [pɒnd] 
lotus	莲花	 [ˈləʊtəs]  
snail	蜗牛;慢性子	 [sneɪl] 
fragrance	芳香	[ˈfreɪgrəns] 
phytoncide	植物杀菌素	 ['faɪtənsaɪd] 
respiration	呼吸	 [ˌrespəˈreɪʃn] 
scent	嗅觉;气味	 [sent] 
vegetation	植物	 [ˌvedʒəˈteɪʃn] 
lawnmower	剪草机	 [ˈlɔ:nməʊə(r)] 
regulator	调整器	[ˈregjuleɪtə(r)] 
wheelbarrow	独轮手推车	 [ˈwi:lbærəʊ]  
thrill	使激动;使颤动	 [θrɪl] 
carousel	旋转木马	 [ˌkærəˈsel] 
haunted	闹鬼的;忧心忡忡的	 [ˈhɔ:ntɪd] 
merry	愉快的;甜樱桃	 [ˈmeri] 
pirate	海盗;侵害版权者	 [ˈpaɪrət]  
fearful	胆怯的	 [ˈfɪəfl] 
nervous	焦虑的	 [ˈnɜ:vəs]  
terrified	很害怕的	 [ˈterɪfaɪd] 
circus	马戏团;圆形广场	 [ˈsɜ:kəs] 
tightrope	钢丝;极其危险的道路或处境	 [ˈtaɪtrəʊp]  
trampoline	蹦床	 [ˈtræmpəli:n]  
trapeze	高空秋千，吊架	 [trəˈpi:z] 
unicycle	单轮脚踏车	 [ˈju:nɪsaɪkl] 
aerobatics	特技飞行	 [ˌeərəˈbætɪks] 
pyramid	金字塔;渐增	 [ˈpɪrəmɪd] 
puppetry	木偶，傀儡	 [ˈpʌpɪtri] 
springboard	跳板	 [ˈsprɪŋbɔ:d] 
stilts	高跷，支柱	 [stɪlt] 
bench	长凳;工作台;法官	 [bentʃ] 
bush	灌木;浓密（或茂密）地生长	 [bʊʃ] 
fishpond	养鱼塘	 ['fɪʃpɒnd] 
pavilion	亭;临时建筑物;大型文体馆;看台	 [pəˈvɪliən]
frisbee	飞盘	 ['frɪzbɪ] 
skating	溜冰;身处险境	 [ˈskeɪtɪŋ] 
rink	溜冰场	 [rɪŋk] 
tire	使…疲惫;使…厌烦;轮胎;头饰	 [ˈtaɪə(r)] 
babysitter	保姆	 [ˈbeɪbisɪtə(r)] 
laborer	体力劳动者	 ['leɪbərə]  
jogger	慢跑锻炼者	 [ˈdʒɒgə(r)]  
explorer	探险家;探测器	 [ɪkˈsplɔ:rə(r)] 
paddle	桨;洗衣板;乒乓球拍 	 [ˈpædl] 
trek	长途跋涉	 [trek]  
kindling	引火柴	 [ˈkɪndlɪŋ] 
jackknife	折叠刀	 [ˈdʒæknaɪf] 
provision	条款;供应;预备	 [prəˈvɪʒn] 
bedroll	铺盖	 [ˈbedrəʊl] 
campfire	篝火	 [ˈkæmpfaɪə(r)] 
mosquito	蚊子	 [məˈski:təʊ] 
cave	洞穴;（使）塌陷;屈服	 [keɪv] 
kayak	皮艇	 [ˈkaɪæk]  
ravine	峡谷	 [rəˈvi:n] 
trail	跟踪;（在比赛等中）输;足迹 ;小径	 [treɪl] 
avalanche	雪崩	 [ˈævəlɑ:nʃ] 
blizzard	暴风雪;大量	 [ˈblɪzəd] 
chairlift	（运送滑雪者或游客上，下上的）升降机	 [ˈtʃeəlɪft] 
course	课程;航线;快跑	 [kɔ:s] 
slope	斜坡	 [sləʊp]  
snowplow	扫雪机	 ['snəʊˌplaʊ]
snowstorm	暴风雪	 [ˈsnəʊstɔ:m] 
muff	套袖;弄糟	 [mʌf] 
sleigh	雪橇	 [sleɪ] 
sled	雪橇	 [sled] 
rotate	（使某物）旋转，轮换	 [rəʊˈteɪt] 
mogul	有权势的人	 [ˈməʊgl] 
slalom	障碍滑雪	 [ˈslɑ:ləm]  
suntan	晒黑	 [ˈsʌntæn] 
bikini	比基尼式游泳衣	 [bɪˈki:ni]  
dune	沙丘	 [dju:n] 
buggy	婴儿车;小机动车	 [ˈbʌgi] 
hermit	隐士;小甜饼	 [ˈhɜ:mɪt]  
sunscreen	防晒霜	 [ˈsʌnskri:n] 
parasailing	帆伞运动	 [ˈpærəseɪlɪŋ] 
sandcastle	沙堡	 [ˈsændkɑ:sl] 
surfboard	冲浪板	 [ˈsɜ:fbɔ:d] 
babe	婴儿	 [beɪb] 
lifeguard	救生员	 [ˈlaɪfgɑ:d] 
conquer	征服	 [ˈkɒŋkə(r)] 
glorify	赞美	 [ˈglɔ:rɪfaɪ] 
struggle	奋斗	 [ˈstrʌgl]  
uphold	赞成;支撑	 [ʌpˈhəʊld]  
aquatic	水生动植物;水上运动	 [əˈkwætɪk] 
archery	箭术	 [ˈɑ:tʃəri] 
athletics	田径运动;体育（课）	 [æθˈletɪks] 
badminton	羽毛球	 [ˈbædmɪntən] 
canoe	独木舟	 [kəˈnu:] 
equestrian	骑马的	[ɪˈkwestriən] 
fencing	剑术;围墙	 [ˈfensɪŋ] 
gymnastics	体操	 [dʒɪmˈnæstɪks]  
weightlifting	举重	[ˈweɪtlɪftɪŋ] 
wrestling	摔跤	 [ˈreslɪŋ] 
ceremony	典礼;礼仪	 [ˈserəməni]
mascot	吉祥物	 [ˈmæskət] 
medal	奖牌;纪念章	 [ˈmedl] 
bearer	持票人;送信人;搬运工人	 [ˈbeərə(r)] 
predecessor	前任	 [ˈpri:dɪsesə(r)] 
accelerate	加速	 [əkˈseləreɪt] 
caution	警告;小心	 [ˈkɔ:ʃn] 
disqualify	取消…的资格	 [dɪsˈkwɒlɪfaɪ] 
overtake	压倒;追上;（不愉快的事）突然降临	 [ˌəʊvəˈteɪk] 
pit	井;煤矿;麻子;（赛车道旁的）修理加油站	 [pɪt] 
speedway	赛车跑道	 [ˈspi:dweɪ] 
chicane	赛车道上的障碍物;诈骗	 [ʃɪˈkeɪn] 
circuit	巡回;电路	 [ˈsɜ:kɪt]
curb	遏制;勒马绳;（人行道的）镶边	 [kɜ:b] 
curve	曲线状物	 [kɜ:v]  
race	人种;比赛;快速移动;剧烈跳动	 [reɪs] 
grid	格子	 [grɪd] 
breathtaking	惊险的;非常激动人心的	 [ˈbreθteɪkɪŋ] 
hazardous	冒险的	 [ˈhæzədəs]  
thrilling	令人兴奋的;毛骨悚然的	 [ˈθrɪlɪŋ]  
putt	（高尔夫球）轻击	 [pʌt] 
ace	发球得分;王牌驾驶员;佼佼者	 [eɪs] 
birdie	小鸟儿;小鸟球（高尔夫中指某洞的杆数低于标准杆一杆）	 [ˈbɜ:di] 
bogey	妖怪;可怕的东西	 [ˈbəʊgi]  
eagle	鹰;[高]比标准杆少两杆的分数	 [ˈi:gl] 
par	标准;[体]标准杆数	 [pɑ:(r)] 
yardage	尺码	 [ˈjɑ:dɪdʒ] 
bunker	沙坑;地堡;燃料库;使陷入困境	 [ˈbʌŋkə(r)] 
fairway	航路	 [ˈfeəweɪ] 
flagstick	旗杆	 ['flægstɪk] 
tee	准备发球;（高尔夫球比赛）开赛;使生气	
hazard	冒险的事	 [ˈhæzəd] 
gear	齿轮;衣服	 [gɪə(r)] 
wristlet	腕饰	 ['rɪstlɪt] 
racket	（网球等）球拍;吵闹;勒索 	 [ˈrækɪt] 
racquet	球拍	 [ˈrækɪt] 
alternate	轮流的	 [ɔ:lˈtɜ:nət] 
deuce	平手	 [dju:s]
grand	宏伟的;重要的;一千美元;大钢琴	 [grænd] 
clubhouse	俱乐部;运动员更衣室	 [ˈklʌbhaʊs] 
court	宫廷;法院;院子;网球场;追求;求爱	[kɔ:t] 
sideline	兼职;（球场等的）边线;局外人的观点;使退出	 [ˈsaɪdlaɪn] 
instructor	指导者	 [ɪnˈstrʌktə(r)] 
linesman	巡边员;边线裁判员	 [ˈlaɪnzmən] 
dribble	运球;口水;细滴	 [ˈdrɪbl] 
dunk	将（食物）浸入液体;扣篮	[dʌŋk]
cheerleader	啦啦队队长;（强有力的）支持者	 [ˈtʃɪəli:də(r)] 
offense	进攻;（球队的）前锋	 [əˈfens] 
foul	犯规的	 [faʊl] 
hoop	铁环;呼呼声	 [hu:p] 
bat	蝙蝠;球棒;球拍;白话	 [bæt] 
rotation	旋转;轮流	 [rəʊˈteɪʃn] 
bullpen	<美>牛栏，<口>大房间（尤指候审犯人用的），候补队员区	 [ˈbʊlpen] 
dugout	独木舟;防空洞	 [ˈdʌgaʊt] 
infield	（棒球场地的）内场	 [ˈɪnfi:ld]   
mound	土堆	[maʊnd] 
outfield	（板球及棒球）外场	 [ˈaʊtfi:ld] 
robin	知更鸟	[ˈrɒbɪn] 
semi	半独立式住宅; (体育比赛中的)半决赛 	 [ˈsemi] 
injury	受伤处	 [ˈɪndʒəri] 
offside	<体>越位的	 [ˌɒfˈsaɪd] 
touchline	边线	 [ˈtʌtʃlaɪn]  
striker	罢工者打手;（足球的）前锋;锤;报点时钟	[ˈstraɪkə(r)] 
leap	跳;冲动的行动	 [li:p] 
spike	长钉;细高跟;加烈酒于;打乱某人的计划	 [spaɪk] 
alternation	轮流	 [ˌɔ:ltə'neɪʃn] 
combination	结合	 [ˌkɒmbɪˈneɪʃn] 
gesture	手势	 [ˈdʒestʃə(r)] 
collide	相撞;冲突	 [kəˈlaɪd] 
punt	平底船;踢悬空球;下赌注者	 [pʌnt] 
scrimmage	混战，并列争球	 [ˈskrɪmɪdʒ] 
illegal	不合法的	 [ɪˈli:gl]
discus	铁饼	 [ˈdɪskəs] 
javelin	标枪	 [ˈdʒævlɪn]  
triathlon	三项全能运动	 [traɪˈæθlən] 
parallel	平行的	[ˈpærəlel] 
sweat	流汗;做苦工;焦虑	 [swet] 
inning	一局	 [ˈɪnɪŋ] 
pinsetter	（滚球）球童	 ['pɪnˌsetə] 
hill	小山	 [hɪl] 
choke	窒息;哽咽;阻塞	 [tʃəʊk] 
combat	搏斗;比赛;防止;减轻	 [ˈkɒmbæt] 
prick	刺	 [prɪk] 
sidekick	好友;助手	 [ˈsaɪdkɪk]
uppercut	曲臂挥拳向上直击	 [ˈʌpəkʌt] 
judo	柔道	 [ˈdʒu:dəʊ] 
karate	空手道	 [kəˈrɑ:ti] 
taekwondo	跆拳道	 [taɪ'kɒndəʊ] 
profound	意义深远的;深渊	 [prəˈfaʊnd] 
technical	技术（性）的	 [ˈteknɪkl] 
violent	暴力的;感情强烈的;颜色强烈的	 [ˈvaɪələnt] 
armor	装甲;保障	 ['ɑ:mə] 
boxing	拳击;装箱;做箱（或盒）的材料	 [ˈbɒksɪŋ] 
nunchakus	双节棍	 [nənˌtʃəkʊs] 
sword	剑;武力;兵权	 [sɔ:d] 
whirl	旋转;急走;头晕眼花	 [wɜ:l] 
hockey	曲棍球;冰球	[ˈhɒki]  
skateboarding	滑板运动	 ['skeɪtbɔ:dɪŋ] 
ledge	暗礁;矿脉	 [ledʒ] 
obstacle	障碍（物）	 [ˈɒbstəkl] 
ramp	斜坡;敲诈	[ræmp] 
trick	恶作剧;戏法;骗局	 [trɪk]
blade	桨叶;刀片;叶片	 [bleɪd] 
strengthen	加强;激励	 [ˈstreŋθn] 
elliptical	椭圆的;省略的	 [ɪˈlɪptɪkl]  
recumbent	躺着的;斜靠的	 [rɪˈkʌmbənt] 
